服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.78,//shop156003847.taobao.com,服饰鞋包,4.73,82,156003847,百嘉女装店,31,4.78,//rate.taobao.com/user-rate-UvCgLMCQyvmNGMWTT.htm,百嘉女装店,,98.27%
5,//shop468169675.taobao.com,服饰鞋包,5,82,468169675,梓芯贸易,251,5,//rate.taobao.com/user-rate-UvGNYvGk4MmHWvWTT.htm,梓芯职业装,,100.00%
5,//shop116009235.taobao.com,服饰鞋包,5,82,116009235,跟u不熟,18,5,//rate.taobao.com/user-rate-UvGc0OFkSvmH0.htm,MU工作室,,100.00%
4.83,//shop100893659.taobao.com,服饰鞋包,4.79,107,100893659,小鱼儿时尚女人店,53,4.85,//rate.taobao.com/user-rate-UvFNuvFgGMCH0MgTT.htm,小鱼儿时尚女人店,,98.19%
4.55,//shop111063872.taobao.com,服饰鞋包,4.45,107,111063872,衣瑾还香,2991,4.54,//rate.taobao.com/user-rate-UvCHWvCvyOFg4vQTT.htm,衣瑾还香,,95.33%
4.84,//shop67205063.taobao.com,服饰鞋包,4.82,107,67205063,谭冰雪586,115,4.85,//rate.taobao.com/user-rate-UMCc0MGgYvCkW.htm,缘衣美,,98.01%
4.81,//shop113166057.taobao.com,服饰鞋包,4.68,107,113166057,朱玉华lhyo,206,4.8,//rate.taobao.com/user-rate-UOFcyMC84vm8T.htm,七七小清新衣橱,,97.59%
4.83,//shop100687385.taobao.com,母婴,4.79,90,100687385,芭比琪诺,87,4.83,//rate.taobao.com/user-rate-UvFNLvC8GvCvyvNTT.htm,ciwawa亲子装,,99.36%
4.84,//shop33436171.taobao.com,母婴,4.78,740,33436171,hhucep,550,4.86,//rate.taobao.com/user-rate-UvFvuOFc4MCcT.htm,涵恩BABY婴童馆,安徽 合肥,98.40%
4.69,//shop150814130.taobao.com,母婴,4.66,1760,150814130,宝贝天使爱衣衣,121,4.68,//rate.taobao.com/user-rate-UvCgyOFHbvmxGMNTT.htm,宝贝天使爱衣衣,,99.13%
4.82,//shop36505744.taobao.com,母婴,4.76,212,36505744,绝配服饰家园,108,4.8,//rate.taobao.com/user-rate-UvFv0vFgbMmc0.htm,童趣爱婴,福建 福州,98.23%
4.78,//shop113320802.taobao.com,母婴,4.75,1367,113320802,绿芯紫蓝12,25,4.74,//rate.taobao.com/user-rate-UvCHuOFHuvFg4vNTT.htm,紫薇轩母婴宝贝商城,,98.42%
4.81,//shop419192517.taobao.com,母婴,4.73,210,419192517,青青草服饰2016,35,4.8,//rate.taobao.com/user-rate-UvCkbMCIYvCgLMWTT.htm,维尼宝宝童装店,,97.61%
4.83,//shop106658925.taobao.com,母婴,4.81,929,106658925,追梦先生158,94,4.82,//rate.taobao.com/user-rate-UvFx4vmHbvCQuvWTT.htm,卡米逗儿 女童原创设计,,97.20%
4.74,//shop101218969.taobao.com,母婴,4.69,635,101218969,璇糖糖,593,4.75,//rate.taobao.com/user-rate-UvFNbOFg0vm84ONTT.htm,宝贝我最靓,,97.88%
4.74,//shop116945210.taobao.com,母婴,4.7,385,116945210,汪炫20110210,67,4.73,//rate.taobao.com/user-rate-UvCvSvCgSvFNyvWTT.htm,童之初潮妞潮童店,,99.03%
4.87,//shop64984347.taobao.com,母婴,4.83,810,64984347,红黄蓝录,153,4.86,//rate.taobao.com/user-rate-UMFNuvCkGvmcY.htm,眼镜猫日记,上海,99.36%
4.79,//shop35090182.taobao.com,母婴,4.76,1679,35090182,libragold,227,4.77,//rate.taobao.com/user-rate-UvCHyMmx4vGHT.htm,健康百分百baby服饰,湖南 长沙,98.83%
4.79,//shop107097410.taobao.com,母婴,4.75,1898,107097410,天天秒杀童装,76,4.81,//rate.taobao.com/user-rate-UvFgLMCNyMCNYMgTT.htm,俏妞童装店,浙江 湖州,98.24%
4.64,//shop107085722.taobao.com,母婴,4.59,3508,107085722,闵洁阳阳,28,4.64,//rate.taobao.com/user-rate-UvFgbMGQbMmx4OQTT.htm,闵洁宝贝,,96.81%
4.85,//shop124578520.taobao.com,母婴,4.81,888,124578520,kaixx2015,436,4.86,//rate.taobao.com/user-rate-UvC8bOFvbvCxbvgTT.htm,开心之家原创潮童,江苏 无锡,99.71%
